Game,Month,Avg Players,Growth,Game Type
Cyberpunk 2077,2023-05-01,11877.68,-26.18863853581358,Non-Multiplayer
Cyberpunk 2077,2023-06-01,14736.68,24.070357174128286,Non-Multiplayer
Cyberpunk 2077,2023-07-01,18886.12,28.15722401517844,Non-Multiplayer
Cyberpunk 2077,2023-08-01,16461.41,-12.83858198507687,Non-Multiplayer
Cyberpunk 2077,2023-09-01,57259.74,247.84225652602055,Non-Multiplayer
Cyberpunk 2077,2023-10-01,94909.27,65.75218469381805,Non-Multiplayer
Cyberpunk 2077,2023-11-01,40241.12,-57.60043249726819,Non-Multiplayer
Cyberpunk 2077,2023-12-01,48632.66,20.85314722850655,Non-Multiplayer
Cyberpunk 2077,2024-01-01,38653.51,-20.51944105052037,Non-Multiplayer
Cyberpunk 2077,2024-02-01,29303.43,-24.189472055707228,Non-Multiplayer
Cyberpunk 2077,2024-03-01,25764.3,-12.077528125547076,Non-Multiplayer
Cyberpunk 2077,2024-04-01,25688.06,-0.2959133374475509,Non-Multiplayer
Cyberpunk 2077,2024-05-01,22409.11,-12.764490584341527,Non-Multiplayer
Cyberpunk 2077,2024-06-01,21812.7,-2.6614622356711193,Non-Multiplayer
Cyberpunk 2077,2024-07-01,24961.69,14.436498003456698,Non-Multiplayer
Cyberpunk 2077,2024-08-01,24479.69,-1.9309590015740175,Non-Multiplayer
Cyberpunk 2077,2024-09-01,25832.76,5.527316726641551,Non-Multiplayer
Cyberpunk 2077,2024-10-01,26655.95,3.1866126577260845,Non-Multiplayer
Cyberpunk 2077,2024-11-01,28574.69,7.198167763670016,Non-Multiplayer
Cyberpunk 2077,2024-12-01,42891.48,50.10304573732911,Non-Multiplayer
Cyberpunk 2077,2025-01-01,43016.58,0.2916663169468592,Non-Multiplayer
Terraria,2012-08-01,4716.07,-47.73146162431272,Non-Multiplayer
Terraria,2012-09-01,3919.96,-16.880792693916746,Non-Multiplayer
Terraria,2012-10-01,3191.02,-18.595597914264427,Non-Multiplayer
Terraria,2012-11-01,3976.15,24.604358480987276,Non-Multiplayer
Terraria,2012-12-01,4642.07,16.74785910994303,Non-Multiplayer
Terraria,2013-01-01,6025.35,29.798775115411893,Non-Multiplayer
Terraria,2013-02-01,4208.27,-30.157252275801405,Non-Multiplayer
Terraria,2013-03-01,5091.04,20.977028565182355,Non-Multiplayer
Terraria,2013-04-01,6050.11,18.838390584242106,Non-Multiplayer
Terraria,2013-05-01,6591.18,8.943143182520652,Non-Multiplayer
Terraria,2013-06-01,6076.89,-7.802699971780469,Non-Multiplayer
Terraria,2013-07-01,7174.02,18.054136244032716,Non-Multiplayer
Terraria,2013-08-01,4917.9,-31.448476586349084,Non-Multiplayer
Terraria,2013-09-01,4609.88,-6.263242440879225,Non-Multiplayer
Terraria,2013-10-01,41057.1,790.6327279668884,Non-Multiplayer
Terraria,2013-11-01,16431.88,-59.97798188376675,Non-Multiplayer
Terraria,2013-12-01,14111.89,-14.118834850303196,Non-Multiplayer
Terraria,2014-01-01,10849.59,-23.117385410458834,Non-Multiplayer
Terraria,2014-02-01,8396.13,-22.613389077375277,Non-Multiplayer
Terraria,2014-03-01,7213.54,-14.08494151472166,Non-Multiplayer
Terraria,2014-04-01,6438.95,-10.738001036938872,Non-Multiplayer
Terraria,2014-05-01,11115.93,72.63575582975486,Non-Multiplayer
Terraria,2014-06-01,13704.97,23.29125858115335,Non-Multiplayer
Terraria,2014-07-01,14022.64,2.3179182442573776,Non-Multiplayer
Terraria,2014-08-01,9491.65,-32.31196122841348,Non-Multiplayer
Terraria,2014-09-01,10025.46,5.623995827911887,Non-Multiplayer
Terraria,2014-10-01,9051.48,-9.715065443381143,Non-Multiplayer
Terraria,2014-11-01,8608.92,-4.889366158904396,Non-Multiplayer
Terraria,2014-12-01,13612.64,58.122505494301244,Non-Multiplayer
Terraria,2015-01-01,12344.52,-9.315753593718767,Non-Multiplayer
Terraria,2015-02-01,9485.75,-23.158211092857396,Non-Multiplayer
Terraria,2015-03-01,8187.08,-13.690746646285223,Non-Multiplayer
Terraria,2015-04-01,8055.54,-1.606677838741044,Non-Multiplayer
Terraria,2015-05-01,8557.78,6.234715487726472,Non-Multiplayer
Terraria,2015-06-01,13180.73,54.020435206326866,Non-Multiplayer
Terraria,2015-07-01,72132.59,447.2579288097093,Non-Multiplayer
Terraria,2015-08-01,29183.13,-59.54237883320146,Non-Multiplayer
Terraria,2015-09-01,17667.13,-39.461154440939,Non-Multiplayer
Terraria,2015-10-01,15566.45,-11.890329668712463,Non-Multiplayer
Terraria,2015-11-01,14108.95,-9.363085353436396,Non-Multiplayer
Terraria,2015-12-01,19534.38,38.453818320994834,Non-Multiplayer
Terraria,2016-01-01,20924.99,7.118782372412125,Non-Multiplayer
Terraria,2016-02-01,15533.39,-25.766320557381395,Non-Multiplayer
Terraria,2016-03-01,14525.52,-6.488409806230311,Non-Multiplayer
Terraria,2016-04-01,13951.01,-3.955176819831585,Non-Multiplayer
Terraria,2016-05-01,14718.13,5.498669988767824,Non-Multiplayer
Terraria,2016-06-01,18808.88,27.793952084945595,Non-Multiplayer
Terraria,2016-07-01,19813.61,5.341785369463792,Non-Multiplayer
Terraria,2016-08-01,15089.83,-23.84108701039336,Non-Multiplayer
Terraria,2016-09-01,12760.1,-15.439073866305975,Non-Multiplayer
Terraria,2016-10-01,13364.55,4.737031841443251,Non-Multiplayer
Terraria,2016-11-01,17145.48,28.29073930659842,Non-Multiplayer
Terraria,2016-12-01,19315.3,12.655347065232348,Non-Multiplayer
Terraria,2017-01-01,19425.38,0.5699108996495061,Non-Multiplayer
Terraria,2017-02-01,16403.13,-15.558254201462207,Non-Multiplayer
Terraria,2017-03-01,14951.85,-8.847579699728048,Non-Multiplayer
Terraria,2017-04-01,16998.39,13.687536993749937,Non-Multiplayer
Terraria,2017-05-01,17108.37,0.6470024514086292,Non-Multiplayer
Terraria,2017-06-01,19604.53,14.590285339865815,Non-Multiplayer
Terraria,2017-07-01,23413.09,19.426938569810147,Non-Multiplayer
Terraria,2017-08-01,19588.36,-16.335861691045473,Non-Multiplayer
Terraria,2017-09-01,16289.05,-16.84321709423352,Non-Multiplayer
Terraria,2017-10-01,16272.83,-0.0995760955979641,Non-Multiplayer
Terraria,2017-11-01,16630.67,2.199002877803058,Non-Multiplayer
Terraria,2017-12-01,19586.05,17.770661073787174,Non-Multiplayer
Terraria,2018-01-01,20687.97,5.626045067790608,Non-Multiplayer
Terraria,2018-02-01,18467.05,-10.735321058566893,Non-Multiplayer
Terraria,2018-03-01,17883.8,-3.158327940845995,Non-Multiplayer
Terraria,2018-04-01,17991.83,0.6040662499021687,Non-Multiplayer
Terraria,2018-05-01,17942.1,-0.27640323413462564,Non-Multiplayer
Terraria,2018-06-01,20082.14,11.927477831469012,Non-Multiplayer
Terraria,2018-07-01,23079.63,14.926148308895382,Non-Multiplayer
Terraria,2018-08-01,17935.16,-22.290088705928135,Non-Multiplayer
Terraria,2018-09-01,14684.79,-18.122893801895266,Non-Multiplayer
Terraria,2018-10-01,14899.15,1.4597416782943462,Non-Multiplayer
Terraria,2018-11-01,15635.95,4.945248554447734,Non-Multiplayer
Terraria,2018-12-01,17776.43,13.68947841352779,Non-Multiplayer
Terraria,2019-01-01,24649.15,38.661981061439235,Non-Multiplayer
Terraria,2019-02-01,20350.48,-17.4394248888907,Non-Multiplayer
Terraria,2019-03-01,17475.32,-14.1282171231342,Non-Multiplayer
Terraria,2019-04-01,19760.84,13.078558790339745,Non-Multiplayer
Terraria,2019-05-01,20160.82,2.0241042384837815,Non-Multiplayer
Terraria,2019-06-01,24024.57,19.164647072886922,Non-Multiplayer
Terraria,2019-07-01,25908.47,7.8415555408483995,Non-Multiplayer
Terraria,2019-08-01,20441.87,-21.099663546322887,Non-Multiplayer
Terraria,2019-09-01,15974.28,-21.85509447031998,Non-Multiplayer
Terraria,2019-10-01,15149.03,-5.166117033130757,Non-Multiplayer
Terraria,2019-11-01,21010.96,38.695084767803614,Non-Multiplayer
Terraria,2019-12-01,35587.14,69.37417424049164,Non-Multiplayer
Terraria,2020-01-01,29514.3,-17.064703710385267,Non-Multiplayer
Terraria,2020-02-01,27811.01,-5.771066906550382,Non-Multiplayer
Terraria,2020-03-01,30993.52,11.443345639011326,Non-Multiplayer
Terraria,2020-04-01,51315.09,65.56715726384095,Non-Multiplayer
Terraria,2020-05-01,129808.62,152.963835783977,Non-Multiplayer
Terraria,2020-06-01,75803.88,-41.60335423025066,Non-Multiplayer
Terraria,2020-07-01,40828.84,-46.13885199543877,Non-Multiplayer
Terraria,2020-08-01,28647.58,-29.834940204032236,Non-Multiplayer
Terraria,2020-09-01,21643.36,-24.449604469208218,Non-Multiplayer
Terraria,2020-10-01,26825.01,23.94106090736372,Non-Multiplayer
Terraria,2020-11-01,30765.52,14.68968697495361,Non-Multiplayer
Terraria,2020-12-01,28858.27,-6.199310136802493,Non-Multiplayer
Terraria,2021-01-01,34045.3,17.97415437585137,Non-Multiplayer
Terraria,2021-02-01,37535.76,10.252399009554903,Non-Multiplayer
Terraria,2021-03-01,29778.55,-20.666186058308135,Non-Multiplayer
Terraria,2021-04-01,27998.64,-5.977154696921105,Non-Multiplayer
Terraria,2021-05-01,33019.91,17.933978221799364,Non-Multiplayer
Terraria,2021-06-01,31688.26,-4.0328698654842015,Non-Multiplayer
Terraria,2021-07-01,31090.64,-1.8859350434514255,Non-Multiplayer
Terraria,2021-08-01,30195.3,-2.879773462366808,Non-Multiplayer
Terraria,2021-09-01,25234.37,-16.429477435229987,Non-Multiplayer
Terraria,2021-10-01,28707.56,13.763727804577663,Non-Multiplayer
Terraria,2021-11-01,38330.96,33.52218022012319,Non-Multiplayer
Terraria,2021-12-01,38408.77,0.2029951767448468,Non-Multiplayer
Terraria,2022-01-01,40140.54,4.508787966914851,Non-Multiplayer
Terraria,2022-02-01,33403.95,-16.78250965233653,Non-Multiplayer
Terraria,2022-03-01,27627.19,-17.29364341642231,Non-Multiplayer
Terraria,2022-04-01,26656.77,-3.5125541178816944,Non-Multiplayer
Terraria,2022-05-01,28125.37,5.50929463697214,Non-Multiplayer
Terraria,2022-06-01,30834.02,9.630628859282563,Non-Multiplayer
Terraria,2022-07-01,35823.23,16.18086126946796,Non-Multiplayer
Terraria,2022-08-01,29415.27,-17.88772257554666,Non-Multiplayer
Terraria,2022-09-01,25440.19,-13.513661441829372,Non-Multiplayer
Terraria,2022-10-01,60798.95,138.9877984401846,Non-Multiplayer
Terraria,2022-11-01,40035.46,-34.151066753619915,Non-Multiplayer
Terraria,2022-12-01,36542.58,-8.724465761102774,Non-Multiplayer
Terraria,2023-01-01,39418.54,7.870161329605074,Non-Multiplayer
Terraria,2023-02-01,31995.76,-18.83068221197437,Non-Multiplayer
Terraria,2023-03-01,32412.67,1.3030163996729627,Non-Multiplayer
Terraria,2023-04-01,34804.18,7.378318416841312,Non-Multiplayer
Terraria,2023-05-01,29882.86,-14.14002570955557,Non-Multiplayer
Terraria,2023-06-01,32016.04,7.138473358975683,Non-Multiplayer
Terraria,2023-07-01,45504.92,42.13163151970074,Non-Multiplayer
Terraria,2023-08-01,35810.69,-21.30369639151106,Non-Multiplayer
Terraria,2023-09-01,31760.67,-11.309527964973597,Non-Multiplayer
Terraria,2023-10-01,33173.39,4.448016997122539,Non-Multiplayer
Terraria,2023-11-01,30233.88,-8.861047966457447,Non-Multiplayer
Terraria,2023-12-01,30291.06,0.18912557700170307,Non-Multiplayer
Terraria,2024-01-01,32926.8,8.701379218819017,Non-Multiplayer
Terraria,2024-02-01,25216.02,-23.41794526039579,Non-Multiplayer
Terraria,2024-03-01,26284.62,4.237782171809812,Non-Multiplayer
Terraria,2024-04-01,27616.95,5.06885775788275,Non-Multiplayer
Terraria,2024-05-01,24490.71,-11.320004562415475,Non-Multiplayer
Terraria,2024-06-01,29746.74,21.461321456176652,Non-Multiplayer
Terraria,2024-07-01,31317.09,5.279065874109223,Non-Multiplayer
Terraria,2024-08-01,26699.24,-14.745463259836722,Non-Multiplayer
Terraria,2024-09-01,22638.4,-15.209571508402487,Non-Multiplayer
Terraria,2024-10-01,22679.99,0.18371439677715706,Non-Multiplayer
Terraria,2024-11-01,22429.16,-1.1059528685859243,Non-Multiplayer
Terraria,2024-12-01,28796.58,28.389025714739226,Non-Multiplayer
Terraria,2025-01-01,29151.93,1.234000704250282,Non-Multiplayer
